"STT","Message","Spam","Ads","Entertainment","App","RealEstale","Villa","Apartment","House","Lots","Financial","Bank","Card","Loans","Promotion","Harm","Scam","MoneyScam","PasswordScam","InfoScam","Virus"
"1984","(VINAPHONE PLUS TB) Diem tich luy cua Hoi vien den thang 07/2018 la 483 diem VinaPhone Plus va 1 diem Vpoint. Chi tiet truy cap http://cskh.vinaphone.vn hoac goi 9191. Tran trong cam on!","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1985","QK được ưu đãi chọn thêm số đôi 0816896765. Ưu đãi gọi MIỄN PHÍ 2000p/tháng giữa 2 thuê bao trong 24 tháng. Mời Quý khách truy cập http://chonso.vinaphone.com.vn để đăng ký giữ số. QK sẽ hòa mạng từ ngày 27/9/2018. LH:18001091","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1986","(QC) MIEN PHI 100% cuoc goi noi mang VinaPhone duoi 10p khi soan DKA gui 9899 ngay hom nay. Sau KM, cuoc ngay 3000d. LH:19001745.","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1987","(QC VMA2) CANIFA-GIAM 30-50% TOAN BO SAN PHAM He va Thu dong tu 12-16/9 tai he thong cua hang mien bac & mua online https://canifa.com/ .LH: 18006061 (0d) .Tu choi QC soan TC gui 1551","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1988","Theo quy định của Bộ TTTT về việc chuyển đổi mã mạng, VinaPhone sẽ thực hiện chuyển đổi đầu số cho các thuê bao 11 số sang 10 số:  0127 -> 081; 0129 - > 082; 0123 -> 083; 0124 ->084; 0125 -> 085 từ đêm ngày 14 đến sáng ngày 27/9/2018, rất mong nhận được sự hợp tác của QK.  HOTLINE: 18001091.","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1989","(VINAPHONE PLUS) NHẬN NGAY GÓI CƯỚC data/thoại/sms hấp dẫn khi TẢI ứng dụng VinaPhone Plus lần đầu và hưởng ưu đãi GIẢM 20% ĐIỂM ĐỔI QUÀ đối với một số loại quà tặng đặc biệt. Vui lòng tải ứng dụng tại  https://goo.gl/R8XfiZ (IOS) và  https://goo.gl/mbujJw (Android). Chi tiết LH 18001091. Trân trọng cảm ơn!","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1990","(TB) Cơn bão số 5, theo sau là siêu bão MANGKHUT có khả năng gây thời tiết nguy hiểm ở Biển Đông trong vài ngày tới. Để cập nhật diễn biến của SIÊU BÃO, QK gọi tổng đài 9195 (200đ/phút) hoặc soạn tin: Y gửi 1595 (500đ/ngày).","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1991","Thuc hien quy dinh cua Bo TTTT, VinaPhone se chuyen doi cac thue bao 11 so sang 10 so trong khoang thoi gian tu 0h00 den 04h00 cac ngay: 15, 18, 21, 24 va 27/9. Trong thoi gian chuyen doi, cac dich vu co the bi gian doan, Vinaphone mong QK thong cam. Chi tiet xin LH 18001091.","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1992","Thue bao 84913200175 da dong bo danh ba, chuyen doi so dien thoai 11 so thanh 10 so theo quy dinh cua Bo TTTT. Hay truy cap ngay ung dung My VNPT dong bo danh ba dien thoai cua QK. https://myvnpt.page.link/dl","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1993","(VINAPHONE PLUS) NHẬN NGAY GÓI CƯỚC data/thoại/sms hấp dẫn khi TẢI ứng dụng VinaPhone Plus lần đầu và hưởng ưu đãi GIẢM 20% ĐIỂM ĐỔI QUÀ đối với một số loại quà tặng đặc biệt. Vui lòng tải ứng dụng tại  https://goo.gl/R8XfiZ (IOS) và  https://goo.gl/mbujJw (Android). Chi tiet LH 18001091. Trân trọng cảm ơn!","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1994","(TB)Ngày vàng EZPay: VinaPhone TẶNG NGAY 50% giá trị tiền nạp khi thuê bao thanh toán cước di động trả sau bằng thẻ cào trong ngày mai (22/09/2018), giá trị khuyến mại dùng để gọi/nhắn tin. Soạn EZPay gửi 9888 (miễn phí) để đăng ký dịch vụ. Chi tiết liên hệ 18001091 (miễn phí).","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1995","(TB) THÁNG 9 TỰU TRƯỜNG, ĐỪNG BỎ LỠ các siêu phẩm trò chơi, phim bom tấn, tựa sách hàng đầu,... hiện nay với tính năng thanh toán qua tài khoản di động VinaPhone trên chợ Ứng dụng Google Play. Chi tiết truy cập https://play.google.com/store, LH 18001091 (0đ) ","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1996","(TB) THOA SUC DUNG 3G/4G KHONG GIOI HAN: Soan D2 gui 888 chi 10.000d/ngay co 2GB data toc do cao, het dung luong mien phi dung toc do thong thuong. CSKH 18001091","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1997","(QC) Khong can WIFI, MIEN PHI 1OO% 3G/4G TOC DO CAO cho TB VINAPHONE. Soan TV gui 9088 trai nghiem kho giai tri tong hop tai http://tintaichinh360.vn. Sau km 2000d/ngay. LH 1900585868. TCQC: TC gui 9088","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1998","(QC-VTL2) Quy khach du dieu kien vay tien mat tai FE Credit len den 50 trieu VND,tra gop toi thieu 515,000VND/thang. Chi can CMND&Ho khau. Soan FE32 gui 5566 (mien phi) de dang ky vay. De tu choi QC, soan TC gui 1313.","1","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0"
"1999","CO HOI DAU TU Khach san 5*dau tien tai Phu Quoc gia 1.6ty/c Loi nhuan 80/20 CAM KET 8%/nam.Vi tri trung tam PQ,canh Vinpearl,Casino,C.VienSafari.. LH 0901798088","1","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2000","Dat Nen Biet Thu Mat Tien Bien PHU QUOC. Trong Khu Quy Hoach Nghi Duong Dang Cap 5 sao Cach San Bay Quoc Te Phu Quoc 2km LH:0902318500 De Biet Thong Tin","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2001","Dong Sy 0979096999 so xe 36M8- 8486 tien cuoc e gui roi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","A dg dau day?E dg can chuyen khoan vao ngan hang Hang hai khoang 5->7trieu,a con ko,chuyen cho e,sg tuan e gui a.?
www.mobifone.com.vn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2003","Hom nay sn Hai ah chi?Chi goi no cai nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2004","Bao giờ e đến SG?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2006","hom qua kham HaNa co Sao k Em?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2007","hi! may wa k van de j a à. nhẹ cả người a ạ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","The la tot roi. Bi Lam Sao ma lai dua con Di Kham","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2009","hôm t7 e cho no đi tiêm chủng bà bác si nghe tim thấy nghj nghj, có tiếng thổi nhẹ, bao đi ktra luôn cho yên tâm. mà con chj no bị thế r nên cũng lo, cho đi ktra luôn ạ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","Noel Sai gon cho nao hay ha cau? Toi nay toi dinh Di choi Ty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","Ra q1 nha thơ đức ba ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2012","Hải Hòn Chồng,  929 Hoàng Sa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013","Ok cau, to tiep khach chac het toi hom nay roi. Mai Ve HN roi. Thoi hen cau tet o TB vay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014","Uh,tối nay cũng đi làm đến 8h30 moi xong ko đi dc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","Dương gửi tài liệu chi tiết cho Bảo để gửi MHB nhé. Cc Bảo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016","Chủ nhật này các bạn cấp 2 phúc khánh gặp măt tất niên 2014. Các bạn tham dự cho vui nhé vì cơ hội lâu rồi không gặp nhau. Ai đi được nhắn lại cho đặt chỗ nhé. Tks!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","Gửi mail về vụ chuẩn bị thầu AIS BIDV em nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","Điạ chỉ: quán Gogi house 103 - D5 - Trần Thái Tông. Dương cố gắng đêsn gặp các bạn cho vui nhé.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Ok, de to lam not ngay mai da","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020","Uh. Hy vọng các bạn sẽ được gặp Dương ngày này nhé.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","Co mon ngon dang doi bo ve day","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Hội đồng niên cấp 2 PK khoá 89-93 họp mặt tại nhà hàng GOGI HOUSE 103 D5-Trần Nhân Tông.Thân mời bạn 10hCN29.12 đến giao lưu gặp mặt.Mong các bạn nhiệt tình ủng hộ và đến đúng giờ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023","Đây co phai số của dương ko . Tôi nguyên ngọc đây. Nhận dc tin dt lại cho tôi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Anh add account cho moi nguoi vao IBm Partner de Tim tai lieu va doi sale thi thu cai. K thi Anh cho Sonlt acc de no lam cho moi nguoi, roi Anh doi Mat khau sau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025","Ao cua anhBAC coDAO khen dep chi mua luon cho em mot cai roi mung2HAI di thi chi bao no mang len cho em","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2026","Vang, em gui tien chi sau nhe. Hai len muon the co a? Chi dong Vien no nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2027","Hom no sinh nhat cau cho tien mua giay day. Chi giuc no di mua di. Hno ko co tien le, con 100 nua em bao no hnao qua dua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2028","Xin xn dang Vien chua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2029","Ko hiếu ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2030","Xac nhan dang Vien 2 chieu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2031","Ok roài anh hi hi hi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2032","Hom qua sau khi gui mail a.Khoi cung da goi cho a.Tue roi day, cau xem y xep the nao ho minh nhe.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2033","Bên VTI gọi sang làm việc về bải trì AIS. Chiều anh bận làm việc bên hàng không. Dương và Sơn chủ động sang gặp nhé. 2h","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2034","AIS Bảo dưỡng.

anh Cường TPKH VTI 093422222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2035","Gọi trước anh ấy đi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2036","Vu chuyen du lieu TCT Thep the nao anh. Ben Thep noi da trao doi voi Anh roi. Hom nay 31 roi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2037","Vung tau vua goi, ho muon dam phan. E cho so roi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2038","Em Duong CTIN day Anh. Em gui sdt Anh Tue GD cho em: 0903445100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2039","A vừa gửi mail rồi dâyd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2040","Vubgx gàu gửi mail rồi nhé. Bọn e gọi a Tân để thực hiện","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2041","Hom nay Anh Chuyen du lieu cho Khach hang nen ve muon nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2042","Em nho neu lam nam 2014 thi phai doi Lich lai 2013, res ser xong moi Thuc Hien tao nam lam việc moi nhe. Sau do doi nam lai roi res ser 1 lan nua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2043","Chủ nhật tuần này ngày 5/1/2014 lớp mình tổ chức tất niên tại Hoà Lạc có xe đưa đón tại Big C Trung Hoà-NC gồm cả các bạn ở TB lên. Nhận được tin rồi nhắn lại xác nhận cho tôi ngay với nhé. Tks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2044","Có mặt tại Big C lúc 8h sáng các bạn nhé.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2045","Mai mấy h ở đâu anh ơi. Vụ BHXH đó","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2046","Anh có gửi lịch thi Lotus và thủ tục. Dương và Sơn nhắc anh em đăng ký ngay nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2047","Chi oi, sang nay cho em xin nghi nhe. Em ve que tham nguoi nha om nang chua len kip","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2048","Em Minh Anh day.kich thuoc o dat cua anh chinh xac la bao nhieu?a gui file lien quan vao mail cua e nhe: minhanh1208@gmail.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2049","Xin loi chu nhe, bao gui may lan roi toan wen Anh dang o que, Chieu Anh gui nhe.
","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2050","Vang.co ban la a xac dinh tjan xay nha de e biet nua.giai doan nay cuoi nam e cung ban.de e sap xep va tranh thu tjan giup cho","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2051","Em den gap thang Duc roi, ko phai thang lan truoc.  no lam giam doc Bao hiem.Bao viet Nam dinh. Chot voi no cuoi thang 4 am tra truoc 100 tr. Hang quy tra 20-30tr","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2052","No co chac chan la tra ko?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2053","Lam sao chac chan 100% dc. Nhung co kha nang. Em da goi ca Anh Rue vao noi chuyen roi. Anh Rue quen nhieu nguoi trong nghanh no lam. Hy vong","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2054","Chia khoa xe anh dau nhi?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2055","Chi a, chieu nay em ve que di vieng. Neu chi co Chi hoac anh Bac di tgi em ei voi. A Son ko ve dc, Me ko nen di. Em ve nua k it nguoi qua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2056","4h30chi o cty ve em ko phai ve dau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2057","Em ve que roi. 5h Em voi chi Mai va Bo ve vieng. Me om ko ve dc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2058","Nguyen a, toi Duong day. Trua T5 gap nhau nhe. Bay h toi dang phai ve que dam ma ong anh ho, ngay mai moi len nen k kip.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2059","Ok dương","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2060","Toi ve que, toi ko phai nau com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2061","Sao the?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2062","Em xin phep den muon nhe. Em dang o que len","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2063","To la Duong-Ha day. Cau thu hoi dua nay nhe: Dung 0936225891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2064","Ok, thank Ha","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2065","To la Duong ma. To bao no roi day","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2066","Nham, vi luc nay co goi cjo Ha xin so cua Duong","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2067","Em dang sua gia pha nha Ngoai cho Bac Phau, doan nha minh. Cu Phuc sinh ngay 11/10/2006, cu Thang sinh 07/04/2009 dung khong anh?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2068","Cuthăngsn11t1o.N2oo6.Cuphúcsn7t5n2oo9.Dl.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2069","Cau a, thoi chuyen sang trua T3 nhe. To co lich hop sang nay ma h van chua bat dau dc, so lai cap rap qua. Cuoi nam hop lau lam. T2 lai phai giao ban","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2070","Chi oi, cai ao da em de o nha Me, luc nao chi roi thu xem co khac phuc dc k ho em nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2071","Chi xem roi no se bong het ca ao thay thi phai thay het tha mua cai moi con hon thoi kothay nua macduocngaynaothimac","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2072","Trua nay Ok ko cau? Cau co d/c chua cho to. 11h45 nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2073","Ok dương ra 32 phố dường thành nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2074","Mai ko len Vnpt a em? De a con bao Sonlt. A Duòn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2075","Chi ay chua nt lai anh ah, anh nho xem dt.nhe, em se nhan lai cho a va a son","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2076","Xin em, lai 2h dem nt cho anh a? Anh sap tat may day","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2077","Em goi ko dc, thoi anh ah co gi thu 2 gap sau. Tat may ngủ đê","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2078","Mai huy ko len VNPT em nhe. Ha ko di lam, con no van om","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2079","Hom qua chay mo than Dong Vong, cty than Uong Bi, co gan cho Anh ko? Cong viec cua Anh tot ko? Tet nay co on k?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2080","Số 30 phô trúc khê","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2081","Truc Khe la cho nao nhi? Fw cho to cai msg cua chung no gui xem","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2082","Cai mail sang nay cua thang Khanh, kha nang anh du la dung. Cho nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2083","So cua chi Hat nhe 01694708696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2084","Em va Sonlt, Hungdq sang VTI chi nhe. Ty nua lai ve cty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2085","Co tien LTG em.nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2086","May qua, cam on Chi nhiu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2087","A vừa gửi mail về Viettel cho e rồi đấy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2088","Hom nay Em co ve CQ k? Doi AIS co phong bi mung tuoi em va em be. Nam roi e cung vat va","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2089",":D eo eo, nam sau ban ais ra thi truong anh voi anh Son xin Sep cho em phu trach sales & mar nhe :D chieu nay va mai em co len vp, t2 chac ve que roi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2090","Chieu nay e nhe. Mai bon a nghi het roi :)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2091","Vang anh ah","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2092","Mai em co di tong ket cung cty ko? Hnay ra ngoai 1 em ve mat tieu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2093","Hnay ra ngoai 1 ty, em ve mat tieu. Sau Tet so em nhay o mat :)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2094","Anh biet ko, chi rieng van de idea da cam dong lem' roi, cam on cac bac quan tam, mai chac e ko len tong ket, vi ra vien lam so sinh, chuc anh va gia dinh nam moi nhieu niem vui nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2095","Mai da chuan bi vao chuong roi a em. Thoi, de ra Tet chuc 2 Me con cA the vay. Chuc dai gia dinh em an Tet vui ve. Chuc 2 Me Con Me tron con vuong","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2096","Em ko di tong ket a?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2097","Nhung bon do hoi ru thi di. AE thi ko di. The con trach j","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2098","AE thi con gap nhau nh ma a,a bao moi ng thog cam cho e,hnay e met.Chieu e con di tat nien voi cty lam Camera nua co* hix","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2099","A Lich bi lam sao ah em? Thay bao bi tai nan ah?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2100","Goi anh co viec j the?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2101","Nam moi Giap Ngo 2014, chuc em va gia dinh luon doi dao suc khoe, may man & thanh cong trong cuoc song.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2102","Chuc Chi va gia dinh luon vui ve, hanh phuc, cau duoc uoc thay, tan tai tan loc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2103","Nam moi Giap Ngo 2014, chuc em va gia dinh luon manh khoe, nhieu may man, tim duoc hanh phuc trong cong viec va cuoc song","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2104","Nam moi Giap Ngo 2014. Chuc Anh/Chi va gia dinh nam moi van su nhu y, suc khoe, hanh phuc va luon luon may man","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2105","Năm mới e chúc anh và gia đình luôn mạnh khoẻ ,hạnh phúc và gặp nhiều may mắn.Chúc cho gdinh AIS của ta luôn gắn bó keo sơn,có nhiều thành công hơn và chúc PM của em mãi là người lái dẫn dắt nhóm đi lên và luôn là tấm gương sáng để chg e học tập và noi theo.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2106","Chuc em va gđ mot nam moi hanh phuc. Cau duoc uoc thay, moi viec thuan tien may man.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2107","em cam on anh. Nam moi em cung chuc anh va gia dinh suc khoe doi dao, van su nhu y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2108","Nam moi e chuc a cung toan the gia dinh An khang Thinh vuong, Van su nhu y, an lanh, may man va hanh phuc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2109","Chuc mung nam moi Sep Duong AIS, chuc anh va gia dinh mot nam moi nhieu niem vui, moi ke hoach deu dat dc nhe!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2110","Chuc ong va gia dinh nam moi luon manh khoe nhieu niem vui!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2111","Nam moi vo chong toi chuc ong cung Dai gia dinh suc khoe doi dao, cong thanh danh toai, cau duoc uoc thay. Nam moi them nhieu niem vui moi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2112","Chiều nay 2h, ae tập trung tại cafe Ban Mai nhà anh cũ nhé, ngõ 32a Hào Nam đi chúc tết các sếp. Ai đi đc bố trí đi nhóe. Nhắn tin cho ae trong nhóm nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2113","Có nghe ko? Năm 2014 ais đạt 31 tỷ...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2114","Đâu rồi ko lên nhận giải à?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2115","Doi du an CSOFT co ko Chi?chac doi MIC dc chi nhi?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2116","Em gui chia khoa nha chi Thang hanh nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2117","Em mung tuoi Bi chua?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2118","Anh Duong oi. Sang nay e co chut viec. A cho e xin nghi buoi sang a nhe. E cam on anh a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2119","Không sang BHXH à e?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2120","Trua mai Chi co ve cty ko? Mai em dinh moi moi nguoi chia vui vu CSTDCS. Chi fi nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2121","Mai chac chi ko ve roài. Cậu cứ khao anh em di, lúc nao khao chi sau hehe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2122","Mai chi ko ve hop giao ban ah? Dinh ngay mai vi nghi chi ve hop","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2123","Toi anh ko an com, anh sang nha hungdq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2124","Alo nt cho em dia chi quan ngong nhe, moi biet o Ho Dac Di thoi, hic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
